TERM_CODE,CRN,TERM_DESC,TITLE,SUBJ_CODE,SUBJ_DESC,CRSE_NUM,SEQ_NUM,XLST_GROUP,SCHD_DESC,MAX_ENRL,CREDIT_HR,COLL_DESC,DEPT_DESC,BLDG_DESC,ROOM_CODE,BEGIN_TIME,END_TIME,START_DATE,END_DATE,SUN_DAY,MON_DAY,TUE_DAY,WED_DAY,THU_DAY,FRI_DAY,SAT_DAY,HRS_WEEK
202210,3103,Winter Quarter 2022,Learning Theories and Behavior,CFSP,"Child, Family & School Psych",4312,3,,Combined/Hybrid Methodologies,15,3,Education,Teaching & Learning Science,Katherine A. Ruffatto Hall,409,1700,1920,03-Jan-22,14-Mar-22,,M,,,,,,2.33
202210,3182,Winter Quarter 2022,Education Research & Measurmnt,RMS,Research Methods and Stats,4900,2,,Combined/Hybrid Methodologies,25,4,Education,Research Methods Info Science,Katherine A. Ruffatto Hall,306,1600,1920,03-Jan-22,14-Mar-22,,,,,,F,,3.33
202210,2270,Winter Quarter 2022,Human Resource Leadership,ADMN,K-12 Administration,4842,3,,Combined/Hybrid Methodologies,25,5,Education,Ed Leadership & Policy Studies,***,302,0900,1700,03-Jan-22,14-Mar-22,,,,,,,S,2.16
202210,2269,Winter Quarter 2022,Human Resource Leadership,ADMN,K-12 Administration,4842,2,,Combined/Hybrid Methodologies,25,5,Education,Ed Leadership & Policy Studies,***,204,0900,1700,03-Jan-22,14-Mar-22,,,,,,,S,8
202210,2268,Winter Quarter 2022,Human Resource Leadership,ADMN,K-12 Administration,4842,1,,Combined/Hybrid Methodologies,25,5,Education,Ed Leadership & Policy Studies,***,202,0900,1700,03-Jan-22,14-Mar-22,,,,,,,S,2.16
202210,4865,Winter Quarter 2022,Special Topics: SEL & the Arts,CUI,Curriculum and Instruction,4155,1,,Combined/Hybrid Methodologies,18,3,Education,Teaching & Learning Science,,122,1600,1820,03-Jan-22,14-Mar-22,,,,W,,,,0.5
202210,6578,Winter Quarter 2022,Special Topics in K-12 Admin,ADMN,K-12 Administration,4700,1,,Combined/Hybrid Methodologies,15,1,Education,Ed Leadership & Policy Studies,,,,,,,,,,,,,,
202210,3452,Winter Quarter 2022,Math and Instructional Tech,CUI,Curriculum and Instruction,4730,1,,Combined/Hybrid Methodologies,15,3,Education,Teaching & Learning Science,***,409,1600,1820,03-Jan-22,14-Mar-22,,,T,,,,,0.5
202210,2876,Winter Quarter 2022,Literacy and Language Develop,CUI,Curriculum and Instruction,4538,1,,Combined/Hybrid Methodologies,20,3,Education,Teaching & Learning Science,,408,1600,1820,03-Jan-22,14-Mar-22,,,T,,,,,0.5
202210,3189,Winter Quarter 2022,Literacy and Language Develop,CUI,Curriculum and Instruction,4538,2,,Combined/Hybrid Methodologies,20,3,Education,Teaching & Learning Science,Katherine A. Ruffatto Hall,408,1830,2050,03-Jan-22,14-Mar-22,,,T,,,,,2.33
202210,5499,Winter Quarter 2022,Political Psychology,INTS,International Studies,3425,1,,Combined/Hybrid Methodologies,25,4,International Studies,International Studies,Sie Complex,2121,1600,1750,03-Jan-22,14-Mar-22,,,T,,R,,,3.66
202210,3505,Winter Quarter 2022,Precon Integration & Plan,CMGT,Construction Management,4110,1,,Combined/Hybrid Methodologies,20,4,Business,Real Estate & Construction Mgt,Daniels College of Business,105,2000,2150,03-Jan-22,14-Mar-22,,M,,W,,,,3.66
202210,1387,Winter Quarter 2022,NAIOP Challenge,REAL,Real Estate,4800,1,,Combined/Hybrid Methodologies,20,4,Business,Real Estate & Construction Mgt,Daniels College of Business,340,2000,2150,03-Jan-22,19-Mar-22,,,T,,R,,,3.66
202210,2630,Winter Quarter 2022,Global Business,MGMT,Management,4240,28,,Combined/Hybrid Methodologies,40,2,Business,Management,Daniels College of Business,340,0900,1500,29-Jan-22,12-Mar-22,,,,,,,S,6
202210,5337,Winter Quarter 2022,The Practice of Teaching,CUI,Curriculum and Instruction,4033,1,,Combined/Hybrid Methodologies,15,3,Education,Teaching & Learning Science,***,408,1600,1820,03-Jan-22,14-Mar-22,,,,W,,,,0.5
202210,3790,Winter Quarter 2022,Applied Research Practicum III,BUS,Business Core,6502,1,,Combined/Hybrid Methodologies,20,4,Business,Daniels College General,***,***,0800,1700,03-Jan-22,14-Mar-22,,,,,,F,S,9
202210,2861,Winter Quarter 2022,Structural Equation Modeling,RMS,Research Methods and Stats,4914,1,,Combined/Hybrid Methodologies,15,4,Education,Research Methods Info Science,Katherine A. Ruffatto Hall,305,1300,1550,03-Jan-22,14-Mar-22,,,,W,,,,2.83
202210,3791,Winter Quarter 2022,Organizational Ethics,MGMT,Management,6301,1,,Combined/Hybrid Methodologies,20,4,Business,Daniels College General,***,***,0800,2030,03-Jan-22,14-Mar-22,,,T,,,,S,9
202210,3361,Winter Quarter 2022,Equity Analysis,FIN,Finance,4320,1,CX,Combined/Hybrid Methodologies,10,4,Business,Finance,Daniels College of Business,110,2000,2150,03-Jan-22,14-Mar-22,,M,,W,,,,1.83
202210,2437,Winter Quarter 2022,Equity Analysis,FIN,Finance,3310,1,CX,Combined/Hybrid Methodologies,20,4,Business,Finance,***,***,2000,2150,03-Jan-22,14-Mar-22,,M,,W,,,,1.83
202210,3315,Winter Quarter 2022,"SXSWi: MKTG, TECH & Innovation",MKTG,Marketing,3435,1,BN,Combined/Hybrid Methodologies,30,4,Business,Marketing,,ONL,1300,1550,04-Feb-22,15-Mar-22,,,,,,F,,0
202210,2866,Winter Quarter 2022,Legal Issues & Risk Management,CMGT,Construction Management,4438,1,,Combined/Hybrid Methodologies,25,4,Business,Real Estate & Construction Mgt,Daniels College of Business,105,1600,1750,03-Jan-22,14-Mar-22,,M,,W,,,,3.66
202210,3316,Winter Quarter 2022,"SXSWi: MKTG, TECH & Innovation",MKTG,Marketing,4865,1,BN,Combined/Hybrid Methodologies,20,4,Business,Marketing,,ONL,1300,1550,04-Feb-22,15-Mar-22,,,,,,F,,0
202210,2147,Winter Quarter 2022,Real Estate Taxation,REAL,Real Estate,4369,1,BQ,Combined/Hybrid Methodologies,20,4,Business,Real Estate & Construction Mgt,Daniels College of Business,345,0800,0950,03-Jan-22,14-Mar-22,,M,,W,,,,3.66
202210,5336,Winter Quarter 2022,Sec. Literacy Instruction II,TEP,Teacher Ed Prep,4593,2,,Combined/Hybrid Methodologies,17,3,Education,Teaching & Learning Science,***,122,1300,1530,03-Jan-22,14-Mar-22,,M,,,,,,2.5
202210,5335,Winter Quarter 2022,Sec. Literacy Instruction II,TEP,Teacher Ed Prep,4593,1,,Combined/Hybrid Methodologies,17,3,Education,Teaching & Learning Science,***,122,1000,1230,03-Jan-22,14-Mar-22,,M,,,,,,2.5
202210,2487,Winter Quarter 2022,Ele. Literacy Instruction II,TEP,Teacher Ed Prep,4591,2,,Combined/Hybrid Methodologies,12,3,Education,Teaching & Learning Science,***,204,1300,1530,03-Jan-22,14-Mar-22,,M,,,,,,2.5
202210,3125,Winter Quarter 2022,Quantitative Methods I,BUS,Business Core,6002,1,,Combined/Hybrid Methodologies,20,4,Business,Daniels College General,***,***,0800,2030,03-Jan-22,14-Mar-22,,,T,,,,S,2.5
202210,2478,Winter Quarter 2022,Ele. Literacy Instruction II,TEP,Teacher Ed Prep,4591,1,,Combined/Hybrid Methodologies,12,3,Education,Teaching & Learning Science,***,204,1000,1230,03-Jan-22,14-Mar-22,,M,,,,,,0.5
202210,3507,Winter Quarter 2022,Property Dvlpmnt & Feasibility,REAL,Real Estate,4467,1,,Combined/Hybrid Methodologies,30,4,Business,Real Estate & Construction Mgt,Daniels College of Business,300,1800,1950,03-Jan-22,14-Mar-22,,,T,,R,,,3.66
202210,2450,Winter Quarter 2022,Design Mgmt & Schedule Control,CMGT,Construction Management,4230,1,,Combined/Hybrid Methodologies,20,4,Business,Real Estate & Construction Mgt,Daniels College of Business,125,1800,1950,03-Jan-22,14-Mar-22,,M,,W,,,,3.66
202210,6298,Winter Quarter 2022,Organization Theory & Behavior,ADMN,K-12 Administration,4819,2,,Combined/Hybrid Methodologies,10,4,Education,Ed Leadership & Policy Studies,***,***,1300,2030,03-Jan-22,18-Mar-22,,,,W,,,S,3
202210,3126,Winter Quarter 2022,Leadership Strategy,MGMT,Management,6300,1,,Combined/Hybrid Methodologies,20,4,Business,Daniels College General,***,***,0800,1700,03-Jan-22,14-Mar-22,,,,,,F,S,2.5
202210,1328,Winter Quarter 2022,Real Estate Financial Analysis,REAL,Real Estate,4007,1,,Combined/Hybrid Methodologies,30,4,Business,Real Estate & Construction Mgt,Daniels College of Business,105,1800,1950,03-Jan-22,14-Mar-22,,M,,W,,,,3.66
202210,3484,Winter Quarter 2022,Evaluation Practice I,RMS,Research Methods and Stats,4963,1,,Combined/Hybrid Methodologies,20,3,Education,Research Methods Info Science,***,302,1600,1820,03-Jan-22,14-Mar-22,,,,,R,,,0.65
202210,3032,Winter Quarter 2022,Construction Planning & Sched,CMGT,Construction Management,4120,1,BB,Combined/Hybrid Methodologies,10,4,Business,Real Estate & Construction Mgt,Daniels College of Business,105,1000,1150,03-Jan-22,14-Mar-22,,M,,W,,,,3.66
202210,5210,Winter Quarter 2022,Grad. Social Research Methods,NFP,Nonprofit Leadership,4905,1,UH,Combined/Hybrid Methodologies,23,4,University College,Nonprofit Leadership,***,106,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,5139,Winter Quarter 2022,Capital Decisions and Markets,TRAN,Intermodal Transportation,4480,1,,Combined/Hybrid Methodologies,24,2,University College,Transportation Institute,,231,0800,1700,03-Jan-22,11-Mar-22,,M,T,,R,,,0
202210,2693,Winter Quarter 2022,Executive Management Practices,TRAN,Intermodal Transportation,4410,1,,Combined/Hybrid Methodologies,25,1,University College,Transportation Institute,Joy Burns Center,229,0800,1200,03-Jan-22,11-Mar-22,,M,,,,,,4
202210,2694,Winter Quarter 2022,Leading with Integrity,TRAN,Intermodal Transportation,4420,1,,Combined/Hybrid Methodologies,25,1,University College,Transportation Institute,,229,0800,1200,03-Jan-22,11-Mar-22,,,T,,,,,0
202210,5138,Winter Quarter 2022,Legal Studies: Contracts & Reg,TRAN,Intermodal Transportation,4450,1,,Combined/Hybrid Methodologies,24,2,University College,Transportation Institute,,231,0800,1700,03-Jan-22,11-Mar-22,,,,,,F,,0
202210,1526,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,50,,Combined/Hybrid Methodologies,15,4,Undergraduate General,University Writing Program,Sturm Hall,491,1100,1150,03-Jan-22,14-Mar-22,,M,,W,,F,,2.5
202210,2691,Winter Quarter 2022,Financial & Managerial Account,TRAN,Intermodal Transportation,4460,1,,Combined/Hybrid Methodologies,25,2,University College,Transportation Institute,***,229,0800,1200,03-Jan-22,11-Mar-22,,,,W,R,F,,4
202210,4907,Winter Quarter 2022,Effective Communication,CA,Communication Arts,2050,1,,Combined/Hybrid Methodologies,23,4,University College,B.A. Completion Program,***,217,1800,2100,05-Jan-22,09-Mar-22,,,,W,,,,3
202210,4942,Winter Quarter 2022,Brand Management Strategies,COMM,Communication Management,4301,1,,Combined/Hybrid Methodologies,23,4,University College,Communication Management,***,006,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,0
202210,5140,Winter Quarter 2022,Sr Mgmt: Executive Seminar,TRAN,Intermodal Transportation,4860,2,,Combined/Hybrid Methodologies,24,4,University College,Transportation Institute,,231,0800,1700,03-Jan-22,11-Mar-22,,M,T,W,R,,,0
202210,5213,Winter Quarter 2022,Research Practices&Application,HC,Healthcare Leadership,4910,1,UI,Combined/Hybrid Methodologies,23,4,University College,Healthcare Management,***,105,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5542,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,105,,Combined/Hybrid Methodologies,16,4,Undergraduate General,University Writing Program,Sturm Hall,410,1200,1250,03-Jan-22,14-Mar-22,,M,,W,,F,,2.5
202210,5073,Winter Quarter 2022,HR Technology Solutions,HRA,Human Resource Administration,4240,1,,Combined/Hybrid Methodologies,23,4,University College,Strategic Human Resources,***,019,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,5094,Winter Quarter 2022,Database Administration,ICT,Info & Communications Technol,4400,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,019,1800,2100,05-Jan-22,09-Mar-22,,,,W,,,,3
202210,5040,Winter Quarter 2022,HC Communication & Leadership,HC,Healthcare Leadership,4010,1,,Combined/Hybrid Methodologies,23,4,University College,Healthcare Management,***,203,1800,2100,03-Jan-22,07-Mar-22,,M,,,,,,3
202210,5207,Winter Quarter 2022,Intrdiscplne Capstone Seminar,ORL,Organizational Leadership,4904,1,UG,Combined/Hybrid Methodologies,10,4,University College,Organizational Leadership,***,306,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,0
202210,1504,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,13,,Combined/Hybrid Methodologies,16,4,Undergraduate General,University Writing Program,,379,1400,1550,03-Jan-22,14-Mar-22,,,T,,,,,1.83
202210,5072,Winter Quarter 2022,HR Across Organizations,HRA,Human Resource Administration,4150,1,,Combined/Hybrid Methodologies,23,4,University College,Strategic Human Resources,***,3015,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5045,Winter Quarter 2022,Comparative Healthcare Systems,HC,Healthcare Leadership,4200,1,,Combined/Hybrid Methodologies,23,4,University College,Healthcare Management,***,113,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,0
202210,5165,Winter Quarter 2022,Ldng Stratg Plnng in Orgs,ORL,Organizational Leadership,4400,1,,Combined/Hybrid Methodologies,23,4,University College,Organizational Leadership,***,011,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5095,Winter Quarter 2022,Website Design & Management,ICT,Info & Communications Technol,4505,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,***,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,0
202210,5085,Winter Quarter 2022,ICT Technical Foundations,ICT,Info & Communications Technol,4005,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,019,1800,2100,03-Jan-22,07-Mar-22,,M,,,,,,0
202210,5211,Winter Quarter 2022,Grad. Social Research Methods,ORL,Organizational Leadership,4905,1,UH,Combined/Hybrid Methodologies,23,4,University College,Organizational Leadership,***,106,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,5212,Winter Quarter 2022,Research Practices&Application,EPM,Environmental Policy & Mgmt,4910,1,UI,Combined/Hybrid Methodologies,23,4,University College,Environmental Policy & Mgmt,***,105,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,4971,Winter Quarter 2022,Integrated Env Systems,EPM,Environmental Policy & Mgmt,4002,1,,Combined/Hybrid Methodologies,23,4,University College,Environmental Policy & Mgmt,***,106,1800,2100,03-Jan-22,07-Mar-22,,M,,,,,,0
202210,5208,Winter Quarter 2022,Grad. Social Research Methods,GS,Global Studies,4905,1,UH,Combined/Hybrid Methodologies,23,4,University College,Global Community Engagement,***,106,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,0
202210,5215,Winter Quarter 2022,Research Practices&Application,ORL,Organizational Leadership,4910,1,UI,Combined/Hybrid Methodologies,23,4,University College,Organizational Leadership,***,105,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5042,Winter Quarter 2022,Mgmt Princ in Hlthcr Systems,HC,Healthcare Leadership,4100,1,,Combined/Hybrid Methodologies,23,4,University College,Healthcare Management,***,011,1800,2100,05-Jan-22,09-Mar-22,,,,W,,,,3
202210,1503,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,10,,Combined/Hybrid Methodologies,16,4,Undergraduate General,University Writing Program,***,410,1200,1350,03-Jan-22,14-Mar-22,,,T,,,,,1.83
202210,5079,Winter Quarter 2022,Consulting & HR Applications,HRA,Human Resource Administration,4230,1,,Combined/Hybrid Methodologies,23,4,University College,Strategic Human Resources,***,113,1800,2100,05-Jan-22,09-Mar-22,,,,W,,,,3
202210,5216,Winter Quarter 2022,Research Practices&Application,SMGT,Security Management,4910,1,UI,Combined/Hybrid Methodologies,23,4,University College,Security Management,***,105,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,1511,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,25,,Combined/Hybrid Methodologies,16,4,Undergraduate General,University Writing Program,Sturm Hall,376,1100,1150,03-Jan-22,14-Mar-22,,M,,W,,F,,2.5
202210,1510,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,24,,Combined/Hybrid Methodologies,15,4,Undergraduate General,University Writing Program,Sturm Hall,376,1000,1050,03-Jan-22,14-Mar-22,,M,,W,,F,,2.5
202210,5214,Winter Quarter 2022,Research Practices&Application,HRA,Human Resource Administration,4910,1,UI,Combined/Hybrid Methodologies,23,4,University College,Strategic Human Resources,***,105,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,0
202210,1837,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,66,,Combined/Hybrid Methodologies,16,4,Undergraduate General,University Writing Program,***,410,1400,1550,03-Jan-22,14-Mar-22,,,,,R,,,1.83
202210,4909,Winter Quarter 2022,Leadership,LOS,Leadership & Org Studies,2100,1,,Combined/Hybrid Methodologies,23,4,University College,B.A. Completion Program,***,304,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,1506,Winter Quarter 2022,Rhetoric and Academic Writing,WRIT,Writing,1122,16,,Combined/Hybrid Methodologies,16,4,Undergraduate General,University Writing Program,Sturm Hall,479,1000,1050,03-Jan-22,14-Mar-22,,M,,W,,F,,2.5
202210,5087,Winter Quarter 2022,Principles of Project Mgmt,ICT,Info & Communications Technol,4100,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,217,1800,2100,03-Jan-22,07-Mar-22,,M,,,,,,0
202210,5065,Winter Quarter 2022,Healthcare Ethics and Biostat,HINF,Health Informatics,4610,1,,Combined/Hybrid Methodologies,23,4,University College,Health Informatics,***,304,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5088,Winter Quarter 2022,Project Contracts & Procurmnt,ICT,Info & Communications Technol,4105,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,2015,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5209,Winter Quarter 2022,Grad. Social Research Methods,MALS,Liberal Studies,4905,1,UH,Combined/Hybrid Methodologies,23,4,University College,Arts & Culture,***,106,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,0
202210,4970,Winter Quarter 2022,Env Foundations and Principles,EPM,Environmental Policy & Mgmt,4001,1,,Combined/Hybrid Methodologies,23,4,University College,Environmental Policy & Mgmt,***,217,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,4967,Winter Quarter 2022,"Comm Inquiry, Analysis, Trends",COMM,Communication Management,4900,1,,Combined/Hybrid Methodologies,23,4,University College,Communication Management,***,217,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5061,Winter Quarter 2022,Hlthcar Workflow & Gap Analys,HINF,Health Informatics,4020,1,,Combined/Hybrid Methodologies,23,4,University College,Health Informatics,***,304,1800,2100,05-Jan-22,09-Mar-22,,,,W,,,,3
202210,4910,Winter Quarter 2022,Entrepreneurship,LOS,Leadership & Org Studies,3100,1,,Combined/Hybrid Methodologies,23,4,University College,B.A. Completion Program,***,106,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,0
202210,5121,Winter Quarter 2022,Distributed Computing,ICT,Info & Communications Technol,4310,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,203,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,0
202210,5201,Winter Quarter 2022,Intrdiscplne Capstone Seminar,COMM,Communication Management,4904,1,UG,Combined/Hybrid Methodologies,10,4,University College,Communication Management,***,306,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,5206,Winter Quarter 2022,Interdisciplinary Capstone Sem,NFP,Nonprofit Leadership,4904,1,UG,Combined/Hybrid Methodologies,10,4,University College,Nonprofit Leadership,***,306,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,0
202210,5098,Winter Quarter 2022,Capstone Seminar,ICT,Info & Communications Technol,4902,1,,Combined/Hybrid Methodologies,10,4,University College,Info & Communications Technol,***,214,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,2692,Winter Quarter 2022,Driving Innovation with Tech,TRAN,Intermodal Transportation,4810,1,,Combined/Hybrid Methodologies,25,4,University College,Transportation Institute,Joy Burns Center,229,1300,1700,03-Jan-22,11-Mar-22,,M,T,W,R,,,4
202210,5164,Winter Quarter 2022,Fndmtls of Org Dvlpmnt,ORL,Organizational Leadership,4110,1,,Combined/Hybrid Methodologies,23,4,University College,Organizational Leadership,***,203,1800,2100,05-Jan-22,09-Mar-22,,,,W,,,,3
202210,5205,Winter Quarter 2022,Intrdiscplne Capstone Seminar,MALS,Liberal Studies,4904,1,UG,Combined/Hybrid Methodologies,10,4,University College,Arts & Culture,***,306,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
202210,5084,Winter Quarter 2022,ICT Business Foundations,ICT,Info & Communications Technol,4000,1,,Combined/Hybrid Methodologies,23,4,University College,Info & Communications Technol,***,203,1800,2100,06-Jan-22,10-Mar-22,,,,,R,,,3
202210,5204,Winter Quarter 2022,Intrdiscplne Capstone Seminar,HRA,Human Resource Administration,4904,1,UG,Combined/Hybrid Methodologies,10,4,University College,Strategic Human Resources,***,306,1800,2100,04-Jan-22,08-Mar-22,,,T,,,,,3
